160.818447926,37.6626197971,299.5
91.7038347130,133.187070662,55.2
188.899075558,210.404601595,48.9
107.615134037,2.41916493673,274.3
36.6446339356,124.305146962,92.3
116.171389785,129.534039535,277.1
118.858723628,225.025392592,175.6
197.636848403,183.800307119,140.6
52.2689760867,166.347379371,243.5
137.644212129,158.766756848,14.6
236.522395301,140.343962409,114.7
24.6420040071,43.0106723927,346.4
248.093226191,59.9849904299,254.7
273.796662547,196.311483035,301.6
157.021743760,124.114287913,233.7
255.324411718,65.5683517131,337.3
147.497628346,128.546874262,302.3
251.152687020,142.010424354,72.0
7.34435486448,71.3776281308,96.5
75.4051550005,171.482788816,95.8
243.873658233,39.8953832776,291.1
215.057898549,186.009540743,193.8
261.287036821,64.5364940122,88.8
158.639405764,116.370883998,147.6
18.6714641726,58.3532676840,331.7
245.830996144,262.470460195,4.8
242.416638396,163.338878501,324.0
137.256636564,215.847843862,24.4
52.2144248714,210.544865445,131.5
262.236350326,201.358541684,101.4
29.2205453375,113.033222931,13.2
99.6335394918,149.209349401,311.4
163.836499409,15.0160919042,237.2
91.8303890208,248.176927057,345.0
275.473831077,248.009330251,206.4
216.566154853,58.4381043922,148.3
64.3911502741,142.841631210,153.9
42.2579286462,112.387634517,147.6
98.1321058707,223.407277647,32.1
35.8601815099,112.195456992,188.2
93.6172163686,20.0241345649,333.8
37.2280485252,161.172795806,36.3
232.802413443,104.040654833,199.4
211.167258984,130.688506492,213.4
174.630488022,201.810389105,333.1
249.790270702,113.874213299,150.4
57.2976047452,89.8984160280,179.1
268.514598301,210.037329262,229.5
234.310678920,215.802925321,245.6
34.0292224842,88.1954238189,230.2
140.524299597,209.091426947,270.8
57.7451961817,101.076538313,160.2
63.6432560104,110.595971000,12.5
170.515325721,59.6648922613,137.1
127.985773502,253.663285304,69.2
30.1100858016,131.825342453,25.1
178.231945179,25.0846136609,115.4
110.936437545,69.1316957723,310.7
224.802227719,78.4734785975,332.4
71.6408135334,179.949698898,333.8
245.932626231,161.032995767,146.2
63.3424010775,150.715203891,53.1
271.838718988,62.8287122675,116.8
197.242359356,217.060482618,25.1
100.188712855,35.5126800116,209.2
17.0996073385,130.323854249,20.9
232.676752233,202.383762107,333.8
103.081233215,153.310497991,165.1
149.939325753,232.846969927,146.2
78.5039280941,31.8272640773,12.5
217.881101991,24.7452841069,333.8
110.005223990,190.362935113,125.9
186.605062869,181.765241799,20.2
20.3895393739,256.313959940,72.7
179.406911391,171.664084368,80.4
95.1535235434,1.36047669520,28.6
74.7868382362,157.588315638,294.6
157.284248458,116.513681483,55.2
56.7563779413,139.403006285,141.3
26.8696657340,195.158492358,333.1
42.1859607928,191.105517205,330.3
91.1379852934,29.8971375698,30.0
84.9451285536,152.738819193,144.1
214.947450964,65.5523817951,155.3
75.4139134276,238.209692554,230.9
10.9395191847,122.630196944,256.1
11.3367298698,234.050208080,358.3
44.0608182253,255.136896489,233.7
101.390133077,47.1079634590,276.4
147.691282217,99.6917467107,332.4
104.975438541,251.758780150,338.7
268.551194464,14.3681863364,315.6
173.308296322,228.641744872,106.3
294.311901773,253.533454811,319.8
270.476524951,48.2211722647,47.5
265.774776435,45.5976612818,272.9
62.4637434829,69.0912453931,90.2
168.251361337,205.131603531,240.7
265.634720918,185.132492437,209.2
131.560279689,245.341116606,327.5
10.8837567089,243.436494014,202.9
122.708869694,60.1720212610,202.9
208.829316498,114.946999817,199.4
87.0176099782,236.448959950,228.8
138.687009644,216.464637133,82.5
221.269725898,212.632943206,8.3
49.0653506163,30.1363649238,328.9
233.815011703,52.2751151890,84.6
66.1387277077,164.989728812,175.6
295.994357306,141.228899946,75.5
198.896152600,156.832459307,18.1
131.206967376,128.168851496,79.0
61.7987949109,80.5961404313,184.7
85.6929388551,90.1440262347,325.4
230.280808923,149.105028695,18.8
55.8117563402,108.824002713,279.2
167.017179580,196.981418623,275.7
305.761675655,42.7922260240,298.1
42.6200588954,129.519475606,344.3
45.2465898520,200.913376881,298.8
298.076738690,38.2199682045,170.7
144.946717527,46.3226159324,221.8
71.0907448592,47.3695682554,312.8
191.127252316,132.269481472,53.8
182.599520583,242.862177983,115.4
144.559063855,101.490455209,59.4
139.102703168,184.915435369,140.6
292.196073712,53.8126282200,358.3
73.2719533910,27.0169398821,156.0
229.205661459,243.692424626,16.0
170.278074807,84.0079933291,9.7
207.317686739,39.6390366292,47.5
52.0717434402,202.840836139,145.5
125.629042248,153.910489802,235.1
97.0009808536,146.056543023,205.7
20.8897584899,254.659463734,268.0
47.5279586766,95.2395992582,115.4
115.284498753,189.167696180,172.1
69.1512719176,82.9984968468,100.7
248.613753100,126.132499229,332.4
25.8219426667,241.484278377,8.3
83.2111322643,182.631977109,328.2
178.175349939,8.51556442386,61.5
268.113240563,55.4605195927,14.6
36.4450789283,181.026422943,81.8
222.009458792,181.259951830,287.6
186.476361479,39.3212221340,137.8
218.204464538,29.6927090165,275.7
95.1251546993,196.971591109,219.7
266.116516324,136.206485144,129.4
231.424077408,129.347336009,334.5
220.541230316,28.9050896433,90.9
73.2672341579,64.6076103157,46.1
68.8047100763,85.4834220984,31.4
291.598607230,40.2734503705,242.1
103.034086680,238.007060220,126.6
129.429954388,224.652642883,249.8
187.242075278,68.5636111193,10.4
294.572766355,102.099335117,274.3
274.476263518,176.847822676,124.5
22.2805336684,93.7372305041,247.0
158.609863127,245.199424157,315.6
131.032010932,30.1359798569,57.3
105.980941232,249.844345438,12.5
272.493204890,241.203250338,50.3
225.852544887,185.490445066,35.6
184.367038936,71.2588354983,100.0
37.9876082292,60.2263890117,267.3
100.960805108,13.8876012003,153.9
114.530530442,150.791080871,189.6
150.053588738,107.087213848,117.5
258.771879169,32.3369445910,309.3
209.476710562,227.277312027,275.7
66.7241349207,102.163166787,147.6
69.0457072014,216.867631124,338.0
80.4007057678,202.391468558,137.1
128.780504453,124.218794749,23.7
106.548101399,43.2525876445,328.9
47.2615894850,218.513855681,97.2
155.034370198,175.724685833,89.5
98.0542729933,9.77940361532,324.7
244.540322274,165.680523455,286.9
134.317661990,75.0209923823,172.1
128.165536550,100.658244468,51.7
294.398459160,242.537273316,280.6
82.8951209925,147.343059357,205.0
197.961413064,199.492691164,78.3
52.1675471561,70.8654223522,178.4
279.418401504,235.737731913,257.5
118.906501793,212.700396852,346.4
279.704685437,147.135567692,328.9
284.507941070,135.063460234,238.6
137.394094239,163.251212469,69.2
224.955447731,31.5633954762,272.2
284.599485938,183.786119770,111.2
283.363480715,49.7333020111,76.9
38.5182381086,43.5896965455,174.2
213.690729617,261.665122123,121.0
225.375749003,36.2204155300,81.8
134.569986182,192.788937758,123.1
269.832115816,138.863605581,170.7
188.797035535,96.5378830635,219.7
236.975610275,189.872239779,305.1
37.2200883195,252.242511924,259.6
46.4570536984,206.967045060,23.7
63.6764820835,49.3161615194,52.4
35.4183249618,224.441099526,326.1
80.5217954644,106.854324738,111.2
81.4494464431,165.390801085,214.8
288.459799523,65.3685349640,70.6
180.073099915,221.421906731,336.6
93.9983847441,46.2278749629,83.9
48.7322018956,60.2026440981,249.1
76.6714877249,169.903605938,58.0
66.6497355416,126.129729044,304.4
260.787973358,28.7412197558,66.4
75.8208781115,68.4271395260,160.9
40.9017237070,31.0583514731,282.0
268.378541286,145.360313124,294.6
276.424326271,169.030340353,195.9
28.9952233043,162.165700126,344.3
209.870386355,52.6524496089,237.2
216.999029645,248.954643881,319.8
112.485247367,110.336904627,268.0
18.4377062814,134.623197334,153.9
110.455806593,195.357262495,178.4
118.658884400,121.815982720,207.1
41.4952301134,63.1173434990,27.2
119.026718236,43.6083393309,234.4
304.335137160,230.240863270,300.9
19.2199400043,158.826087773,351.3
231.178423303,242.391966566,354.8
99.5286152585,99.4010492626,174.2
73.2646713143,101.998575818,172.8
257.770115994,121.606507106,51.0
37.5635867199,174.094069574,289.0
71.5085468446,165.578251433,100.0
37.9548246056,120.637425567,36.3
182.778035147,38.1114414369,168.6
175.036451745,150.005942511,255.4
177.686752415,27.3290435212,29.3
199.015233435,35.6110441420,328.2
109.272400873,146.063276646,312.8
114.167934339,68.5736960038,289.0
131.438158310,126.441612174,275.7
254.045427312,181.324689783,157.4
276.088467503,159.480541138,141.3
258.083278336,64.9309690287,121.0
52.6633300733,152.213364522,6.2
139.504648629,197.604296000,233.7
78.2995805388,203.575927042,42.6
221.395567452,11.7855185150,162.3
274.700084023,69.4370312088,61.5
124.898929361,240.607467169,31.4
300.926321074,192.815738334,102.1
23.2938505162,6.58401496253,275.7
280.865977180,163.531888516,221.8
135.939854121,218.672912964,251.2
193.829029258,154.547491363,188.2
139.022742519,223.576378408,17.4
222.995557399,226.025080519,211.3
39.1848758412,164.461013792,350.6
238.940890117,246.827220127,175.6
154.611107892,35.0441897377,200.8
27.6811139542,48.5834796056,99.3
132.473600229,91.0642077700,100.0
187.670062849,20.4312287687,100.7
210.107347879,216.283162836,212.7
118.297069459,191.519441003,244.9
170.698879252,248.988882230,356.9
223.763120331,95.7421456094,298.1
142.224189451,179.823479486,76.9
150.594433359,89.3530793757,346.4
38.1036712888,226.089598095,156.7
150.273155035,8.67042881479,338.0
279.288931172,175.366214514,128.0
17.6041522997,11.5981331143,329.6
80.1786152836,43.3448903525,315.6
144.077575758,151.200652221,248.4
171.234026814,36.3978556974,167.9
296.331015006,182.415644033,25.1
193.238108186,228.313134956,204.3
37.6211866417,48.3003044567,109.8
291.011418217,72.5684642577,258.2
50.0187589712,116.704039623,224.6
261.900738744,30.9310823228,176.3
181.393695928,195.737301344,42.6
57.1775991704,139.416913530,138.5
255.538380830,40.9189538743,255.4
86.5789159269,53.9086374365,188.9
60.0278858089,241.034953942,65.7
83.2848003099,180.873475929,93.7
223.057959042,182.146924013,73.4
98.7446034977,134.693587327,151.8
188.862438601,185.135285434,221.8
135.007646843,202.829191978,167.9
257.219430001,208.085426977,324.0
211.746099759,248.236801847,92.3
181.863042993,39.2589136800,81.8
256.341629164,22.0778904181,194.5
91.1444766543,38.5102077233,67.8
72.8017107291,131.439715648,123.8
26.4181094567,105.826508203,134.3
62.3740876346,214.068547156,52.4
257.077966438,32.7975407125,230.2
122.351278440,168.682226717,331.7
169.125227012,100.867444103,90.9
261.474677702,210.642488604,354.8
104.282153097,2.03224075863,174.9
266.120071547,12.8853872567,95.1
293.302291028,60.4392038064,216.9
218.578361853,253.073864855,241.4
192.669493622,24.2509760682,143.4
249.614760054,105.593774927,22.3
184.325369683,112.815041436,309.3
179.577872349,234.496580937,117.5
50.2805505100,144.405989939,271.5
195.855275082,36.7691774757,178.4
55.2095284636,127.901710711,103.5
267.788945664,63.4652854377,242.8
26.3951898224,217.930127666,344.3
216.556764064,165.034693441,79.0
70.9237647134,90.1737003105,179.8
127.915468330,92.6712866455,38.4
193.012696063,108.155582089,45.4
13.4923717729,142.953783017,114.0
102.850576374,234.684879452,257.5
35.0299095165,45.6578564714,240.7
129.942340692,216.507179691,275.7
87.7140279255,143.464232282,272.9
141.401357444,71.0488211555,64.3
277.366872951,65.6712294916,311.4
207.248073413,175.738263422,184.7
191.436174809,145.056672688,149.7
184.957039457,240.192167879,187.5
96.6164126106,92.0156236289,134.3
118.580673349,154.602710617,331.7
144.822672649,30.1410466699,275.0
279.969834263,210.220766085,2.0
206.474753458,46.8886728986,330.3
49.6373315776,179.880612489,114.7
107.475632510,68.2073163769,83.2
240.873248831,243.897336619,308.6
229.209152222,40.4764479799,348.5
224.001122445,139.243498826,331.0
269.578141287,74.5916001631,223.2
86.3244457854,199.586532019,322.6
206.032126229,230.417512501,295.3
16.8272504569,184.306821946,31.4
194.619506578,93.9452377714,184.0
121.778720672,235.591744376,240.0
201.090742139,201.823779663,252.6
200.063500646,250.238432091,305.8
85.7228450497,73.7984566846,175.6
154.079254102,89.6277550499,44.0
190.971719322,234.758781176,23.0
240.108749728,199.901520955,258.9
174.981155696,109.700738505,338.0
36.0612708408,219.818735867,356.9
